,Dewhigh,Dewlow,Dewmid,Humidhigh,Humidlow,Humidmid,Phigh,Plow,Pmid,Rain,Thigh,Tlow,Tmid,Vishigh,Vislow,Vismid,Windhigh,Windlow,Windmid,day
1111,0.0,-8.0,-5.0,100.0,56.0,81.0,1011.0,1006.0,1008.0,2.03,1.0,-5.0,-2.0,14.0,1.0,9.0,19.0,,10.0,52.0
1112,-4.0,-5.0,-4.0,93.0,75.0,85.0,1016.0,1010.0,1013.0,0.0,-2.0,-5.0,-3.0,10.0,3.0,7.0,19.0,34.0,13.0,53.0
1113,-2.0,-6.0,-3.0,100.0,73.0,85.0,1015.0,1000.0,1008.0,0.0,1.0,-4.0,-2.0,10.0,3.0,7.0,16.0,,10.0,54.0
1114,-4.0,-6.0,-4.0,93.0,71.0,83.0,1000.0,993.0,995.0,0.51,-1.0,-4.0,-2.0,10.0,0.0,7.0,13.0,,5.0,55.0
1115,-1.0,-4.0,-2.0,100.0,82.0,94.0,996.0,991.0,993.0,1.02,-1.0,-3.0,-2.0,6.0,1.0,3.0,16.0,,11.0,56.0
1116,0.0,-2.0,-1.0,100.0,75.0,96.0,1000.0,996.0,998.0,1.02,5.0,-1.0,2.0,6.0,1.0,2.0,8.0,,3.0,57.0
1117,1.0,-1.0,1.0,100.0,87.0,97.0,1006.0,999.0,1003.0,0.0,2.0,0.0,1.0,26.0,0.0,6.0,8.0,,3.0,58.0
1118,0.0,-1.0,0.0,100.0,86.0,96.0,1009.0,1005.0,1007.0,0.0,1.0,-1.0,0.0,7.0,0.0,4.0,13.0,,8.0,59.0
1119,-1.0,-6.0,-4.0,100.0,71.0,85.0,1017.0,1007.0,1011.0,0.0,-2.0,-2.0,-2.0,10.0,2.0,6.0,21.0,,14.0,60.0
1120,-3.0,-5.0,-4.0,93.0,67.0,83.0,1020.0,1014.0,1018.0,0.0,-1.0,-3.0,-2.0,13.0,6.0,8.0,14.0,,11.0,61.0
1121,-3.0,-7.0,-5.0,100.0,55.0,79.0,1017.0,1011.0,1014.0,0.0,1.0,-6.0,-2.0,10.0,6.0,8.0,13.0,,5.0,62.0
1122,2.0,-3.0,-1.0,100.0,72.0,86.0,1018.0,1007.0,1011.0,0.0,4.0,-3.0,1.0,19.0,5.0,8.0,19.0,,10.0,63.0
1123,5.0,1.0,2.0,100.0,70.0,87.0,1022.0,1009.0,1016.0,0.0,8.0,0.0,4.0,18.0,3.0,9.0,32.0,,8.0,64.0
1124,7.0,2.0,5.0,93.0,76.0,85.0,1020.0,1017.0,1017.0,1.02,10.0,3.0,7.0,10.0,10.0,10.0,29.0,,23.0,65.0
1125,11.0,3.0,8.0,94.0,62.0,78.0,1021.0,1012.0,1016.0,2.03,16.0,8.0,12.0,19.0,6.0,10.0,32.0,53.0,23.0,66.0
1126,6.0,1.0,3.0,87.0,39.0,68.0,1025.0,1018.0,1021.0,0.0,12.0,5.0,9.0,29.0,10.0,10.0,37.0,48.0,19.0,67.0
1127,9.0,4.0,6.0,100.0,58.0,87.0,1019.0,992.0,1006.0,6.1,10.0,7.0,8.0,14.0,6.0,10.0,26.0,40.0,18.0,38.0
1128,7.0,-2.0,2.0,100.0,69.0,82.0,1015.0,992.0,1003.0,2.03,7.0,1.0,3.0,10.0,6.0,10.0,32.0,52.0,14.0,39.0
1129,0.0,-2.0,-1.0,81.0,47.0,72.0,1022.0,1015.0,1020.0,0.0,7.0,1.0,4.0,10.0,10.0,10.0,34.0,48.0,14.0,40.0
1130,6.0,0.0,3.0,93.0,75.0,87.0,1019.0,1015.0,1016.0,0.0,8.0,2.0,4.0,10.0,10.0,10.0,26.0,,21.0,41.0
1131,6.0,0.0,2.0,100.0,62.0,81.0,1015.0,1002.0,1007.0,7.11,9.0,1.0,4.0,10.0,2.0,9.0,47.0,80.0,19.0,42.0
1132,2.0,-1.0,1.0,100.0,80.0,89.0,1005.0,996.0,999.0,1.02,3.0,1.0,2.0,19.0,9.0,10.0,26.0,,14.0,43.0
1133,0.0,-2.0,-1.0,93.0,64.0,83.0,1014.0,1005.0,1011.0,0.25,4.0,-1.0,2.0,14.0,5.0,10.0,19.0,,13.0,44.0
1134,1.0,-2.0,-1.0,100.0,63.0,90.0,1016.0,1012.0,1014.0,0.25,3.0,-1.0,1.0,27.0,1.0,9.0,21.0,,8.0,45.0
1135,-2.0,-5.0,-3.0,100.0,61.0,84.0,1020.0,1016.0,1018.0,0.0,2.0,-3.0,-1.0,18.0,5.0,9.0,14.0,,8.0,46.0
1136,-3.0,-6.0,-4.0,100.0,62.0,83.0,1019.0,1003.0,1012.0,0.0,1.0,-4.0,-2.0,27.0,5.0,10.0,13.0,,6.0,47.0
1137,-2.0,-7.0,-4.0,100.0,59.0,85.0,1004.0,1000.0,1001.0,0.0,1.0,-4.0,-2.0,11.0,1.0,6.0,11.0,,6.0,48.0
1138,-2.0,-6.0,-5.0,100.0,55.0,76.0,1017.0,1003.0,1009.0,0.25,1.0,-4.0,-2.0,10.0,2.0,9.0,26.0,,13.0,49.0
1139,-5.0,-9.0,-7.0,75.0,37.0,63.0,1027.0,1017.0,1022.0,0.0,2.0,-2.0,0.0,16.0,8.0,10.0,14.0,,6.0,50.0
1140,-2.0,-10.0,-6.0,93.0,60.0,80.0,1027.0,1015.0,1021.0,0.25,0.0,-9.0,-4.0,10.0,1.0,6.0,14.0,,6.0,51.0
1141,2.0,-1.0,0.0,100.0,87.0,96.0,1024.0,1015.0,1019.0,0.51,3.0,-2.0,1.0,6.0,0.0,2.0,8.0,,3.0,52.0
1142,3.0,-1.0,2.0,100.0,84.0,96.0,1025.0,1023.0,1024.0,0.25,5.0,-1.0,2.0,9.0,0.0,2.0,8.0,,3.0,53.0
1143,3.0,-3.0,1.0,100.0,81.0,95.0,1025.0,1020.0,1022.0,0.0,4.0,-3.0,1.0,11.0,0.0,5.0,13.0,,3.0,54.0
1144,1.0,-2.0,-1.0,100.0,49.0,81.0,1021.0,1019.0,1019.0,0.0,8.0,-1.0,3.0,18.0,2.0,8.0,13.0,,8.0,55.0
1145,2.0,-4.0,-1.0,100.0,65.0,87.0,1021.0,1016.0,1018.0,0.0,6.0,-4.0,1.0,11.0,4.0,8.0,11.0,,3.0,56.0
1146,2.0,-6.0,-2.0,100.0,52.0,78.0,1021.0,1017.0,1019.0,0.0,4.0,0.0,2.0,10.0,3.0,9.0,29.0,,16.0,57.0
1147,-3.0,-8.0,-6.0,80.0,45.0,66.0,1021.0,1015.0,1017.0,0.0,1.0,-2.0,-1.0,27.0,10.0,10.0,32.0,,26.0,58.0
1148,-5.0,-9.0,-7.0,93.0,48.0,74.0,1015.0,1010.0,1012.0,0.0,-1.0,-5.0,-3.0,29.0,5.0,9.0,37.0,50.0,26.0,59.0
1149,-5.0,-8.0,-6.0,86.0,69.0,80.0,1012.0,1009.0,1010.0,0.0,-1.0,-5.0,-3.0,9.0,4.0,7.0,26.0,,19.0,60.0
1150,-3.0,-6.0,-4.0,93.0,59.0,81.0,1016.0,1011.0,1013.0,0.0,-1.0,-3.0,-2.0,11.0,2.0,8.0,13.0,,8.0,61.0
1151,-2.0,-4.0,-3.0,100.0,70.0,86.0,1023.0,1015.0,1019.0,0.0,1.0,-3.0,-1.0,8.0,2.0,5.0,11.0,,3.0,62.0
1152,2.0,-4.0,-1.0,100.0,68.0,93.0,1028.0,1023.0,1026.0,3.05,3.0,-4.0,-1.0,8.0,1.0,4.0,16.0,,8.0,63.0
1153,2.0,0.0,1.0,100.0,81.0,90.0,1029.0,1027.0,1027.0,0.0,3.0,1.0,2.0,18.0,3.0,8.0,26.0,,16.0,64.0
1154,2.0,0.0,1.0,93.0,81.0,88.0,1028.0,1024.0,1025.0,0.0,3.0,1.0,2.0,10.0,6.0,8.0,19.0,,11.0,65.0
1155,1.0,-1.0,0.0,93.0,75.0,85.0,1025.0,1022.0,1023.0,0.0,3.0,2.0,2.0,10.0,5.0,9.0,23.0,,11.0,39.0
1156,0.0,-3.0,-2.0,100.0,65.0,79.0,1025.0,1022.0,1023.0,0.0,3.0,-2.0,0.0,18.0,7.0,10.0,23.0,,11.0,40.0
1157,0.0,-5.0,-2.0,100.0,61.0,85.0,1024.0,1020.0,1022.0,0.0,7.0,-4.0,1.0,10.0,3.0,7.0,16.0,,6.0,41.0
1158,3.0,-3.0,-1.0,100.0,49.0,81.0,1022.0,1014.0,1018.0,0.0,11.0,-3.0,4.0,10.0,3.0,8.0,10.0,,6.0,42.0
1159,3.0,-3.0,0.0,100.0,47.0,80.0,1015.0,1007.0,1011.0,0.0,12.0,-4.0,4.0,9.0,1.0,6.0,8.0,,3.0,43.0
1160,5.0,-1.0,2.0,100.0,43.0,77.0,1008.0,999.0,1003.0,0.0,13.0,-1.0,7.0,13.0,3.0,8.0,11.0,,5.0,44.0
1161,8.0,4.0,6.0,100.0,51.0,78.0,1001.0,999.0,1000.0,0.0,16.0,5.0,10.0,11.0,3.0,9.0,13.0,,6.0,45.0
1162,10.0,4.0,7.0,100.0,69.0,89.0,1003.0,998.0,1000.0,0.0,12.0,3.0,8.0,16.0,0.0,9.0,19.0,,3.0,46.0
1163,10.0,6.0,8.0,100.0,55.0,80.0,1004.0,1001.0,1003.0,0.0,16.0,7.0,11.0,14.0,10.0,10.0,19.0,,10.0,47.0
1164,9.0,3.0,6.0,100.0,65.0,89.0,1003.0,998.0,1000.0,6.1,13.0,4.0,8.0,14.0,6.0,10.0,14.0,,6.0,48.0
1165,3.0,1.0,2.0,100.0,82.0,93.0,1002.0,1000.0,1000.0,1.02,3.0,2.0,2.0,10.0,1.0,6.0,19.0,,13.0,49.0
1166,2.0,-2.0,1.0,100.0,93.0,98.0,1001.0,996.0,998.0,2.03,2.0,-2.0,0.0,5.0,1.0,2.0,19.0,,11.0,50.0
1167,-3.0,-5.0,-4.0,93.0,71.0,86.0,1009.0,1001.0,1004.0,0.0,-1.0,-4.0,-2.0,13.0,5.0,8.0,19.0,,13.0,51.0
1168,-2.0,-7.0,-4.0,100.0,56.0,81.0,1013.0,1009.0,1011.0,0.0,3.0,-7.0,-2.0,16.0,3.0,9.0,16.0,,6.0,52.0
1169,-3.0,-10.0,-6.0,93.0,37.0,67.0,1019.0,1013.0,1016.0,0.0,4.0,-4.0,0.0,14.0,7.0,10.0,16.0,,10.0,53.0
1170,-2.0,-8.0,-5.0,86.0,23.0,61.0,1019.0,1007.0,1013.0,0.0,8.0,-5.0,1.0,23.0,10.0,10.0,14.0,,8.0,54.0
1171,5.0,-4.0,2.0,100.0,56.0,83.0,1007.0,997.0,1001.0,6.1,6.0,3.0,4.0,19.0,5.0,9.0,19.0,,10.0,55.0
1172,5.0,3.0,3.0,100.0,76.0,90.0,998.0,993.0,995.0,0.76,7.0,3.0,4.0,13.0,5.0,9.0,14.0,,10.0,56.0
1173,4.0,0.0,3.0,100.0,50.0,78.0,1003.0,995.0,1000.0,0.51,11.0,2.0,7.0,10.0,10.0,10.0,24.0,,11.0,57.0
1174,4.0,1.0,3.0,100.0,58.0,81.0,1013.0,1000.0,1005.0,0.0,11.0,2.0,6.0,10.0,10.0,10.0,37.0,58.0,10.0,58.0
1175,2.0,-1.0,1.0,87.0,45.0,70.0,1018.0,1014.0,1017.0,0.0,9.0,2.0,6.0,18.0,7.0,10.0,14.0,,10.0,59.0
1176,3.0,-1.0,0.0,93.0,42.0,70.0,1018.0,1008.0,1012.0,0.0,13.0,0.0,7.0,18.0,5.0,8.0,27.0,,13.0,60.0
1177,1.0,-4.0,-1.0,87.0,58.0,74.0,1012.0,1009.0,1010.0,0.51,4.0,1.0,2.0,16.0,6.0,9.0,23.0,,14.0,61.0
1178,0.0,-6.0,-3.0,81.0,40.0,63.0,1011.0,1007.0,1008.0,0.0,7.0,2.0,4.0,16.0,6.0,9.0,32.0,,19.0,62.0
1179,-1.0,-6.0,-3.0,93.0,52.0,76.0,1010.0,1007.0,1008.0,0.0,2.0,-1.0,1.0,13.0,5.0,9.0,29.0,,23.0,63.0
1180,-3.0,-5.0,-4.0,80.0,50.0,71.0,1010.0,1007.0,1008.0,0.0,3.0,-2.0,1.0,11.0,8.0,9.0,24.0,,19.0,64.0
1181,-3.0,-6.0,-5.0,80.0,42.0,67.0,1010.0,1007.0,1008.0,0.0,3.0,-3.0,0.0,14.0,8.0,10.0,14.0,,10.0,65.0
1182,1.0,-5.0,-2.0,93.0,46.0,78.0,1009.0,1006.0,1007.0,0.0,5.0,-3.0,1.0,8.0,2.0,5.0,11.0,,8.0,66.0
1183,-1.0,-5.0,-3.0,93.0,30.0,64.0,1011.0,1005.0,1007.0,0.0,9.0,-3.0,3.0,9.0,3.0,7.0,14.0,,8.0,67.0
1184,0.0,-5.0,-2.0,93.0,46.0,69.0,1007.0,1003.0,1004.0,0.0,7.0,-1.0,3.0,7.0,1.0,5.0,26.0,,10.0,68.0
1185,-2.0,-6.0,-4.0,75.0,40.0,58.0,1011.0,1007.0,1009.0,0.0,5.0,1.0,3.0,11.0,5.0,8.0,19.0,,14.0,69.0
1186,,,,,,,,,,,,,,,,,,,,38.0
1187,,,,,,,,,,,,,,,,,,,,
1188,,,,,,,,,,,,,,,,,,,,39.0
1189,-3.0,-6.0,-4.0,80.0,26.0,57.0,1010.0,1004.0,1007.0,0.0,9.0,-2.0,4.0,10.0,8.0,10.0,35.0,,18.0,40.0
1190,-2.0,-6.0,-4.0,75.0,33.0,59.0,1009.0,1005.0,1006.0,0.0,8.0,-2.0,3.0,26.0,9.0,10.0,27.0,,16.0,41.0
1191,0.0,-3.0,-2.0,70.0,40.0,60.0,1011.0,1009.0,1009.0,0.0,8.0,2.0,5.0,11.0,8.0,9.0,19.0,,13.0,42.0
1192,0.0,-4.0,-2.0,75.0,31.0,57.0,1010.0,1003.0,1006.0,0.0,13.0,-1.0,6.0,11.0,6.0,9.0,29.0,,16.0,43.0
1193,0.0,-3.0,-2.0,81.0,42.0,64.0,1011.0,1004.0,1006.0,0.0,9.0,1.0,5.0,10.0,5.0,8.0,26.0,,19.0,44.0
1194,0.0,-2.0,-1.0,75.0,50.0,65.0,1020.0,1011.0,1015.0,0.0,7.0,3.0,5.0,11.0,6.0,9.0,23.0,,14.0,45.0
1195,1.0,-5.0,-2.0,87.0,26.0,62.0,1022.0,1014.0,1019.0,0.0,11.0,3.0,7.0,19.0,6.0,10.0,21.0,,16.0,46.0
1196,5.0,-4.0,0.0,87.0,37.0,68.0,1013.0,1004.0,1007.0,0.0,11.0,-1.0,5.0,18.0,10.0,10.0,21.0,,8.0,47.0
1197,8.0,3.0,6.0,100.0,62.0,85.0,1005.0,1001.0,1003.0,3.05,12.0,3.0,8.0,10.0,3.0,9.0,26.0,48.0,13.0,48.0
1198,8.0,3.0,6.0,93.0,50.0,76.0,1011.0,1003.0,1008.0,1.02,14.0,7.0,10.0,10.0,10.0,10.0,32.0,,19.0,49.0
1199,13.0,6.0,10.0,100.0,66.0,86.0,1009.0,1001.0,1004.0,8.89,16.0,8.0,12.0,10.0,5.0,10.0,32.0,50.0,14.0,50.0
1200,12.0,4.0,7.0,100.0,33.0,71.0,1012.0,1001.0,1007.0,6.1,18.0,9.0,13.0,10.0,6.0,10.0,34.0,52.0,21.0,51.0
1201,7.0,1.0,4.0,93.0,32.0,64.0,1024.0,1013.0,1019.0,0.0,18.0,6.0,12.0,27.0,10.0,10.0,21.0,,14.0,52.0
1202,10.0,6.0,7.0,76.0,25.0,55.0,1025.0,1021.0,1023.0,0.0,25.0,10.0,18.0,10.0,10.0,10.0,14.0,,8.0,53.0
1203,11.0,6.0,8.0,93.0,20.0,58.0,1022.0,1018.0,1020.0,0.0,27.0,7.0,17.0,19.0,10.0,10.0,14.0,,6.0,54.0
1204,13.0,8.0,11.0,94.0,34.0,62.0,1023.0,1018.0,1020.0,0.0,23.0,13.0,18.0,27.0,10.0,11.0,21.0,,6.0,55.0
1205,12.0,8.0,9.0,88.0,26.0,56.0,1025.0,1017.0,1022.0,0.0,26.0,13.0,19.0,31.0,10.0,10.0,11.0,,5.0,56.0
1206,12.0,2.0,8.0,82.0,30.0,56.0,1022.0,1016.0,1018.0,0.0,25.0,12.0,19.0,10.0,10.0,10.0,27.0,,13.0,57.0
1207,4.0,-1.0,3.0,66.0,33.0,52.0,1025.0,1022.0,1023.0,0.0,14.0,9.0,12.0,19.0,10.0,10.0,23.0,,11.0,58.0
1208,7.0,2.0,5.0,87.0,51.0,74.0,1025.0,1021.0,1023.0,2.03,10.0,8.0,9.0,27.0,5.0,10.0,34.0,48.0,16.0,59.0
1209,6.0,4.0,5.0,76.0,50.0,68.0,1021.0,1017.0,1019.0,0.0,13.0,8.0,11.0,29.0,10.0,11.0,24.0,,13.0,60.0
1210,7.0,3.0,5.0,87.0,33.0,64.0,1019.0,1017.0,1017.0,0.0,17.0,9.0,13.0,26.0,9.0,10.0,13.0,,5.0,61.0
1211,7.0,3.0,4.0,87.0,26.0,59.0,1025.0,1019.0,1022.0,0.0,21.0,6.0,13.0,19.0,10.0,10.0,14.0,,3.0,62.0
1212,8.0,4.0,6.0,93.0,24.0,56.0,1028.0,1024.0,1026.0,0.0,24.0,6.0,14.0,31.0,10.0,10.0,11.0,,5.0,63.0
1213,10.0,4.0,7.0,87.0,20.0,54.0,1027.0,1018.0,1023.0,0.0,27.0,8.0,17.0,31.0,10.0,10.0,8.0,,3.0,64.0
1214,15.0,7.0,11.0,100.0,45.0,78.0,1018.0,1006.0,1012.0,8.89,19.0,9.0,14.0,27.0,5.0,10.0,14.0,,5.0,65.0
1215,12.0,5.0,8.0,100.0,87.0,95.0,1010.0,1004.0,1007.0,12.95,8.0,6.0,7.0,19.0,3.0,9.0,23.0,,11.0,66.0
1216,8.0,5.0,6.0,100.0,71.0,86.0,1017.0,1010.0,1014.0,0.25,11.0,6.0,8.0,29.0,6.0,10.0,16.0,,10.0,67.0
1217,10.0,7.0,8.0,100.0,68.0,86.0,1020.0,1016.0,1019.0,0.0,13.0,7.0,10.0,19.0,5.0,9.0,10.0,,3.0,68.0
1218,11.0,8.0,9.0,100.0,77.0,92.0,1020.0,1018.0,1019.0,2.03,13.0,10.0,12.0,10.0,4.0,7.0,24.0,,13.0,69.0
1219,12.0,8.0,10.0,100.0,70.0,86.0,1021.0,1017.0,1019.0,0.25,17.0,8.0,12.0,10.0,3.0,7.0,23.0,,14.0,41.0
1220,14.0,10.0,12.0,100.0,53.0,86.0,1019.0,1016.0,1017.0,3.05,20.0,9.0,14.0,14.0,0.0,6.0,19.0,,8.0,42.0
1221,13.0,10.0,11.0,100.0,73.0,89.0,1016.0,1014.0,1015.0,7.11,15.0,11.0,13.0,14.0,2.0,8.0,21.0,,10.0,43.0
1222,14.0,10.0,12.0,100.0,76.0,93.0,1022.0,1016.0,1019.0,4.06,17.0,10.0,13.0,14.0,0.0,7.0,14.0,,5.0,44.0
1223,13.0,6.0,9.0,100.0,43.0,76.0,1024.0,1019.0,1022.0,0.0,22.0,5.0,13.0,10.0,0.0,7.0,23.0,,8.0,45.0
1224,15.0,9.0,12.0,100.0,38.0,67.0,1020.0,1015.0,1017.0,0.51,23.0,13.0,18.0,18.0,7.0,10.0,19.0,,11.0,46.0
1225,14.0,11.0,13.0,100.0,60.0,84.0,1017.0,1014.0,1015.0,0.76,19.0,13.0,16.0,19.0,6.0,10.0,16.0,,5.0,47.0
1226,15.0,8.0,11.0,100.0,36.0,74.0,1015.0,1012.0,1014.0,2.03,24.0,8.0,16.0,10.0,0.0,7.0,19.0,,5.0,48.0
1227,15.0,11.0,13.0,100.0,56.0,79.0,1016.0,1013.0,1015.0,1.02,21.0,14.0,18.0,10.0,9.0,10.0,16.0,,10.0,49.0
1228,12.0,5.0,9.0,100.0,32.0,73.0,1019.0,1014.0,1016.0,1.02,19.0,12.0,16.0,10.0,9.0,10.0,21.0,,11.0,50.0
1229,10.0,6.0,8.0,94.0,48.0,72.0,1019.0,1016.0,1017.0,0.0,18.0,11.0,14.0,10.0,10.0,10.0,21.0,34.0,6.0,51.0
1230,10.0,3.0,6.0,94.0,39.0,70.0,1021.0,1015.0,1017.0,0.51,16.0,9.0,12.0,10.0,10.0,10.0,27.0,48.0,14.0,52.0
1231,10.0,5.0,8.0,87.0,59.0,75.0,1021.0,1016.0,1019.0,0.25,16.0,8.0,12.0,10.0,10.0,10.0,21.0,,11.0,53.0
1232,10.0,6.0,9.0,88.0,40.0,68.0,1016.0,1004.0,1011.0,0.0,21.0,11.0,16.0,19.0,10.0,10.0,16.0,,10.0,54.0
1233,13.0,8.0,11.0,100.0,50.0,80.0,1004.0,1001.0,1002.0,0.25,19.0,8.0,13.0,24.0,10.0,11.0,14.0,,5.0,55.0
1234,13.0,10.0,12.0,100.0,82.0,93.0,1003.0,996.0,998.0,1.02,15.0,10.0,12.0,18.0,1.0,9.0,13.0,,6.0,56.0
1235,11.0,9.0,10.0,100.0,77.0,92.0,1006.0,998.0,1001.0,2.03,13.0,10.0,12.0,16.0,2.0,9.0,13.0,,6.0,57.0
1236,10.0,6.0,9.0,100.0,37.0,71.0,1009.0,1004.0,1007.0,0.0,22.0,7.0,14.0,19.0,5.0,10.0,21.0,,6.0,58.0
1237,11.0,7.0,9.0,100.0,63.0,83.0,1011.0,1005.0,1009.0,3.05,13.0,11.0,12.0,19.0,10.0,10.0,21.0,,11.0,59.0
1238,10.0,7.0,8.0,94.0,72.0,85.0,1014.0,1011.0,1012.0,3.05,13.0,9.0,11.0,27.0,10.0,10.0,23.0,,14.0,60.0
1239,11.0,8.0,9.0,100.0,65.0,86.0,1013.0,1010.0,1012.0,3.05,15.0,9.0,12.0,26.0,9.0,10.0,23.0,,14.0,61.0
1240,11.0,6.0,8.0,100.0,63.0,86.0,1016.0,1009.0,1013.0,1.02,13.0,9.0,11.0,18.0,5.0,10.0,23.0,,11.0,62.0
1241,8.0,3.0,6.0,100.0,67.0,84.0,1015.0,1006.0,1010.0,0.0,11.0,5.0,8.0,31.0,10.0,11.0,24.0,,8.0,63.0
1242,5.0,1.0,4.0,93.0,50.0,76.0,1013.0,1011.0,1012.0,0.51,11.0,4.0,8.0,26.0,9.0,10.0,19.0,,6.0,64.0
1243,6.0,0.0,4.0,100.0,34.0,69.0,1015.0,1012.0,1013.0,0.0,16.0,4.0,10.0,11.0,10.0,10.0,23.0,42.0,8.0,65.0
1244,8.0,2.0,6.0,100.0,56.0,81.0,1016.0,1014.0,1015.0,7.11,9.0,8.0,8.0,19.0,7.0,10.0,24.0,,13.0,66.0
1245,10.0,5.0,8.0,100.0,42.0,72.0,1014.0,1008.0,1012.0,0.25,19.0,8.0,13.0,31.0,10.0,11.0,16.0,,11.0,67.0
1246,11.0,5.0,8.0,100.0,31.0,72.0,1009.0,1000.0,1005.0,0.0,23.0,7.0,14.0,19.0,10.0,10.0,32.0,,5.0,68.0
1247,9.0,6.0,8.0,94.0,63.0,79.0,1007.0,1003.0,1005.0,3.05,14.0,9.0,11.0,18.0,10.0,10.0,14.0,,10.0,69.0
1248,10.0,5.0,7.0,100.0,48.0,77.0,1009.0,1007.0,1007.0,0.0,17.0,5.0,11.0,10.0,0.0,8.0,19.0,,6.0,70.0
1249,13.0,7.0,11.0,94.0,64.0,86.0,1009.0,1004.0,1007.0,16.0,16.0,9.0,12.0,11.0,4.0,9.0,24.0,,14.0,71.0
1250,13.0,9.0,11.0,94.0,66.0,79.0,1018.0,1008.0,1013.0,3.05,18.0,12.0,14.0,27.0,2.0,10.0,26.0,,19.0,42.0
1251,9.0,2.0,6.0,82.0,24.0,56.0,1024.0,1018.0,1021.0,0.0,20.0,12.0,16.0,21.0,10.0,10.0,24.0,,18.0,43.0
1252,6.0,3.0,5.0,81.0,35.0,59.0,1025.0,1023.0,1024.0,2.03,16.0,8.0,12.0,10.0,10.0,10.0,27.0,,11.0,44.0
1253,10.0,5.0,7.0,87.0,35.0,57.0,1024.0,1017.0,1020.0,0.0,22.0,10.0,16.0,10.0,10.0,10.0,23.0,,11.0,45.0
1254,12.0,7.0,10.0,87.0,31.0,59.0,1018.0,1015.0,1016.0,0.0,26.0,9.0,18.0,19.0,10.0,10.0,23.0,,10.0,46.0
1255,11.0,5.0,9.0,82.0,21.0,52.0,1019.0,1017.0,1018.0,0.0,26.0,13.0,19.0,29.0,10.0,10.0,23.0,,10.0,47.0
1256,13.0,9.0,11.0,77.0,29.0,53.0,1019.0,1016.0,1018.0,0.0,27.0,12.0,20.0,19.0,10.0,10.0,23.0,,10.0,48.0
1257,14.0,11.0,12.0,82.0,30.0,56.0,1017.0,1009.0,1014.0,0.0,28.0,13.0,21.0,14.0,10.0,10.0,19.0,,8.0,49.0
1258,15.0,10.0,13.0,94.0,39.0,68.0,1011.0,1007.0,1009.0,0.0,23.0,14.0,19.0,31.0,2.0,10.0,23.0,,10.0,50.0
1259,14.0,11.0,12.0,94.0,65.0,80.0,1015.0,1008.0,1011.0,0.0,18.0,13.0,16.0,18.0,6.0,10.0,19.0,,8.0,51.0
1260,14.0,7.0,11.0,94.0,27.0,64.0,1019.0,1016.0,1017.0,0.0,23.0,14.0,19.0,10.0,5.0,9.0,14.0,,5.0,52.0
1261,15.0,12.0,13.0,88.0,39.0,66.0,1021.0,1019.0,1019.0,0.0,26.0,14.0,20.0,14.0,10.0,10.0,13.0,,5.0,53.0
1262,16.0,11.0,14.0,94.0,34.0,69.0,1021.0,1012.0,1017.0,9.91,29.0,15.0,22.0,10.0,6.0,10.0,42.0,66.0,6.0,54.0
1263,13.0,8.0,10.0,94.0,35.0,68.0,1023.0,1017.0,1020.0,4.06,21.0,10.0,16.0,10.0,10.0,10.0,16.0,,8.0,55.0
1264,14.0,10.0,12.0,88.0,35.0,58.0,1017.0,1014.0,1016.0,0.0,25.0,14.0,19.0,10.0,10.0,10.0,24.0,,10.0,56.0
1265,15.0,11.0,13.0,88.0,35.0,60.0,1018.0,1013.0,1016.0,0.0,27.0,13.0,20.0,10.0,10.0,10.0,13.0,,5.0,57.0
1266,20.0,12.0,16.0,82.0,30.0,55.0,1014.0,1009.0,1012.0,0.0,35.0,16.0,26.0,10.0,10.0,10.0,11.0,29.0,6.0,58.0
1267,20.0,14.0,17.0,88.0,26.0,54.0,1015.0,1011.0,1013.0,0.0,35.0,21.0,28.0,10.0,10.0,10.0,26.0,,10.0,59.0
1268,22.0,17.0,19.0,88.0,34.0,59.0,1012.0,1009.0,1010.0,0.0,36.0,20.0,28.0,19.0,10.0,10.0,11.0,,8.0,60.0
1269,21.0,14.0,17.0,94.0,44.0,70.0,1015.0,1010.0,1012.0,0.76,27.0,16.0,21.0,31.0,2.0,10.0,29.0,37.0,10.0,61.0
1270,16.0,11.0,13.0,94.0,42.0,70.0,1019.0,1015.0,1016.0,0.51,24.0,14.0,19.0,18.0,10.0,10.0,29.0,,14.0,62.0
1271,14.0,11.0,12.0,88.0,39.0,63.0,1019.0,1014.0,1017.0,0.0,24.0,13.0,19.0,10.0,10.0,10.0,19.0,,8.0,63.0
1272,13.0,5.0,9.0,82.0,28.0,55.0,1019.0,1015.0,1016.0,0.0,22.0,15.0,18.0,10.0,7.0,10.0,34.0,47.0,18.0,64.0
1273,12.0,8.0,10.0,94.0,52.0,71.0,1025.0,1019.0,1021.0,1.02,18.0,13.0,16.0,10.0,10.0,10.0,26.0,,10.0,65.0
1274,11.0,8.0,9.0,94.0,53.0,72.0,1028.0,1024.0,1026.0,0.25,17.0,11.0,14.0,10.0,10.0,10.0,21.0,,8.0,66.0
1275,11.0,4.0,7.0,94.0,32.0,63.0,1029.0,1027.0,1028.0,0.0,19.0,10.0,14.0,26.0,10.0,10.0,16.0,,6.0,67.0
1276,11.0,7.0,9.0,94.0,62.0,79.0,1027.0,1023.0,1024.0,5.08,17.0,11.0,14.0,29.0,4.0,10.0,16.0,,5.0,68.0
